Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
118,0.4517766497461929,0.4517766497461929,0.4365482233502538,32.120936,36.975191,50.298537,0.9489795918367347,0.8985507246376812,0.9130434782608695,89,89,86,0.6886792452830188,0.7075471698113207,0.6981132075471698,4.808228682539682,4.803349111111116,3.9872099350649313,0.010752688172043012,0.0,0.0,73,75,74,0.6294416243654822,0.5989847715736041,0.649746192893401,1.47531,1.376138,0.768935,0.42231075697211157,0.3054393305439331,0.005376344086021506,124,118,128
119,0.4365482233502538,0.4467005076142132,0.4416243654822335,31.539896,34.98984766666667,52.21309,0.9414893617021277,0.9090909090909091,0.914572864321608,86,88,87,0.7075471698113207,0.7264150943396226,0.6981132075471698,4.512684317460318,5.078979968253972,3.879002414141411,0.0,0.0,0.0,75,77,74,0.6040609137055838,0.6040609137055838,0.649746192893401,1.579658,1.453072,0.748789,0.4533898305084746,0.2875536480686695,0.00546448087431694,119,119,128
120,0.4416243654822335,0.4517766497461929,0.4467005076142132,29.975601,36.99159666666667,50.887679,0.9336734693877551,0.923469387755102,0.8916256157635468,87,89,88,0.6981132075471698,0.7169811320754716,0.7169811320754716,4.530366317460318,4.736244968253972,4.217554585858583,0.0,0.0,0.0,74,76,76,0.5736040609137056,0.6091370558375635,0.649746192893401,1.538821,1.44626,0.732771,0.411522633744856,0.25327510917030566,0.005494505494505495,113,120,128
121,0.4517766497461929,0.4467005076142132,0.4365482233502538,29.73982,33.71383433333333,49.480148,0.92,0.9261083743842364,0.9043062200956937,89,88,86,0.6792452830188679,0.6981132075471698,0.7075471698113207,4.115199682539682,4.044830777777782,4.207000268398264,0.0,0.0,0.0,72,74,75,0.5329949238578681,0.6040609137055838,0.6345177664974619,1.572969,1.360471,0.690758,0.3832599118942731,0.2727272727272727,0.005434782608695652,105,119,125
122,0.4416243654822335,0.4416243654822335,0.4467005076142132,27.992462000000003,35.127202,48.38433,0.9438775510204082,0.9073170731707317,0.8840579710144928,87,87,88,0.6886792452830188,0.6886792452830188,0.6698113207547169,4.780983460317461,4.325714000000004,4.120934191919188,0.010416666666666666,0.0,0.0,73,73,71,0.5786802030456852,0.6548223350253807,0.6395939086294417,1.425071,1.317246,0.690273,0.36904761904761907,0.2764227642276423,0.00546448087431694,114,129,126
123,0.4467005076142132,0.4517766497461929,0.4416243654822335,29.9776973333333,34.02842766666667,50.344616,0.8829268292682927,0.92,0.8829268292682927,88,89,87,0.6981132075471698,0.6698113207547169,0.6509433962264151,5.034487888888888,4.099902111111115,4.46240595382395,0.0,0.0,0.0,74,71,69,0.5888324873096447,0.6548223350253807,0.649746192893401,1.504434,1.349991,0.687581,0.4246031746031746,0.28205128205128205,0.0,116,129,128
124,0.4467005076142132,0.4467005076142132,0.4365482233502538,28.675720666666667,34.23995933333333,44.69384,0.927461139896373,0.9333333333333333,0.9038461538461539,88,88,86,0.6981132075471698,0.6886792452830188,0.6792452830188679,4.949447253968254,4.748362539682543,4.5461354141414105,0.0,0.0,0.0,74,73,72,0.5939086294416244,0.6700507614213198,0.649746192893401,1.568225,1.42132,0.706241,0.42410714285714285,0.2923728813559322,0.0,117,132,128
125,0.4467005076142132,0.4517766497461929,0.4467005076142132,32.73353166666667,29.545657,47.755898,0.9319371727748691,0.9108910891089109,0.8888888888888888,88,89,88,0.6698113207547169,0.6792452830188679,0.6981132075471698,5.0052239682539685,5.000094888888894,4.644252838383835,0.0,0.0,0.0,71,72,74,0.5786802030456852,0.6598984771573604,0.649746192893401,1.535223,1.463144,0.634691,0.4144144144144144,0.27631578947368424,0.00546448087431694,114,130,128
126,0.4467005076142132,0.4416243654822335,0.4416243654822335,31.393916,32.962261,51.481493,0.9528795811518325,0.9253731343283582,0.93,88,87,87,0.6509433962264151,0.6792452830188679,0.6792452830188679,4.6821205714285705,4.856879000000004,3.9182908888888845,0.0,0.0,0.0,69,72,72,0.5634517766497462,0.6649746192893401,0.6649746192893401,1.515083,1.422998,0.686997,0.4107142857142857,0.28991596638655465,0.01639344262295082,111,131,131
127,0.4467005076142132,0.4517766497461929,0.4467005076142132,28.536678,36.79375766666667,45.642368,0.9270833333333334,0.9038461538461539,0.8726415094339622,88,89,88,0.6698113207547169,0.6698113207547169,0.6792452830188679,5.511972571428571,4.4702603333333375,3.5345392727272693,0.0,0.0,0.0,71,71,72,0.5634517766497462,0.6700507614213198,0.6649746192893401,1.493161,1.524362,0.725908,0.3936651583710407,0.2775330396475771,0.016483516483516484,111,132,131
128,0.4517766497461929,0.4517766497461929,0.4416243654822335,29.580939,34.467481,47.635351,0.9183673469387755,0.9222797927461139,0.8926829268292683,89,89,87,0.6698113207547169,0.6792452830188679,0.6792452830188679,6.20981688888889,5.058522777777782,4.283307682539679,0.0,0.0,0.0,71,72,72,0.5989847715736041,0.6802030456852792,0.6802030456852792,1.522249,1.52081,0.756261,0.39090909090909093,0.28444444444444444,0.01092896174863388,118,134,134
129,0.4467005076142132,0.4517766497461929,0.4416243654822335,30.204766333333264,34.902766333333325,49.819866,0.9322916666666666,0.9329896907216495,0.9359605911330049,88,89,87,0.6509433962264151,0.6981132075471698,0.6509433962264151,5.158026,5.065989000000004,4.040227636363633,0.0,0.0,0.0,69,74,69,0.5888324873096447,0.6395939086294417,0.6700507614213198,1.602557,1.61209,0.733444,0.4055299539170507,0.28440366972477066,0.0,116,126,132
130,0.4467005076142132,0.4517766497461929,0.4467005076142132,30.361665333333306,33.847628,50.759941,0.898989898989899,0.9117647058823529,0.8930232558139535,88,89,88,0.660377358490566,0.6981132075471698,0.6886792452830188,5.18686611111111,4.946496968253972,4.136134191919188,0.0,0.0,0.0,70,74,73,0.5888324873096447,0.6192893401015228,0.6649746192893401,1.621976,1.549576,0.722225,0.3674418604651163,0.2727272727272727,0.0,116,122,131
131,0.45685279187817257,0.47715736040609136,0.45685279187817257,32.363533,33.929029,44.064325,0.9086294416243654,0.896551724137931,0.9090909090909091,90,94,90,0.6792452830188679,0.7169811320754716,0.7452830188679245,5.64376311111111,5.213080428571433,4.542071545454541,0.0,0.0,0.0,72,76,79,0.6142131979695431,0.6395939086294417,0.6598984771573604,1.694239,1.582952,0.689113,0.3411214953271028,0.2602739726027397,0.0,121,126,130
132,0.4619289340101523,0.47715736040609136,0.4517766497461929,34.86283933333333,31.28317666666667,44.689369,0.9148936170212766,0.9067357512953368,0.8960396039603961,91,94,89,0.6792452830188679,0.7169811320754716,0.7547169811320755,6.406171,4.541484777777781,4.151500141414137,0.0,0.0,0.0,72,76,80,0.5939086294416244,0.6548223350253807,0.6700507614213198,1.67277,1.602318,0.678205,0.2736318407960199,0.24074074074074073,0.0,117,129,132
133,0.4720812182741117,0.4720812182741117,0.45685279187817257,33.53306066666667,32.868505,45.796774,0.900523560209424,0.9259259259259259,0.9132653061224489,93,93,90,0.6698113207547169,0.7358490566037735,0.7358490566037735,5.916407,5.545162571428575,4.695719999999995,0.0,0.0,0.0,71,78,78,0.5888324873096447,0.6802030456852792,0.6751269035532995,1.60745,1.573004,0.697756,0.30092592592592593,0.23853211009174313,0.0,116,134,133
134,0.47715736040609136,0.4720812182741117,0.4619289340101523,32.84484366666659,33.19995233333333,48.312373,0.9395604395604396,0.9247311827956989,0.8717948717948718,94,93,91,0.6509433962264151,0.7452830188679245,0.7075471698113207,6.329835,5.359688000000004,4.311419525252521,0.0,0.0,0.0,69,79,75,0.6040609137055838,0.6954314720812182,0.6700507614213198,1.671637,1.561835,0.682898,0.2927927927927928,0.24056603773584906,0.0,119,137,132
135,0.467005076142132,0.4720812182741117,0.4467005076142132,33.59553766666667,36.693232,48.148749,0.8865979381443299,0.9032258064516129,0.8888888888888888,92,93,88,0.660377358490566,0.7169811320754716,0.7358490566037735,5.578888428571429,5.092715317460321,4.151625636363632,0.0,0.0,0.0,70,76,78,0.6345177664974619,0.6802030456852792,0.6751269035532995,1.663668,1.609246,0.689978,0.2777777777777778,0.22815533980582525,0.0,125,134,133
136,0.4720812182741117,0.47715736040609136,0.45685279187817257,34.07425866666667,35.988306333333334,49.334265,0.9047619047619048,0.9067357512953368,0.8994974874371859,93,94,90,0.6792452830188679,0.7075471698113207,0.7075471698113207,5.967472174603175,4.775078111111115,4.463582792207787,0.0,0.0,0.0,72,75,75,0.6548223350253807,0.6954314720812182,0.6700507614213198,1.610603,1.684866,0.639091,0.2558139534883721,0.2535211267605634,0.0,129,137,132
137,0.47715736040609136,0.4720812182741117,0.4619289340101523,32.92138133333318,37.150183,50.642493,0.9144385026737968,0.9438202247191011,0.8861386138613861,94,93,91,0.6698113207547169,0.7264150943396226,0.7169811320754716,5.582943793650793,4.147178111111115,4.227505318903314,0.0,0.01098901098901099,0.0,71,77,76,0.6700507614213198,0.6954314720812182,0.6751269035532995,1.63092,1.714965,0.67644,0.29411764705882354,0.2706422018348624,0.0,132,137,133
138,0.47715736040609136,0.4720812182741117,0.4619289340101523,27.957974666666665,32.65426166666667,46.655947,0.9105263157894737,0.9289617486338798,0.9035532994923858,94,93,91,0.6981132075471698,0.7169811320754716,0.7547169811320755,5.863121571428572,5.523416888888893,4.783271090909086,0.0,0.0,0.0,74,76,80,0.6903553299492385,0.6700507614213198,0.6649746192893401,1.641147,1.739405,0.653645,0.25806451612903225,0.21951219512195122,0.0,136,132,131
139,0.4720812182741117,0.4720812182741117,0.45685279187817257,31.133617333333135,31.899746,48.477649,0.9137931034482759,0.8817733990147784,0.9214659685863874,93,93,90,0.6792452830188679,0.7169811320754716,0.7358490566037735,4.976767428571427,5.134527968253972,4.518088428571423,0.0,0.0,0.0,72,76,78,0.700507614213198,0.6700507614213198,0.6548223350253807,1.600671,1.760522,0.681494,0.2535211267605634,0.22966507177033493,0.0,138,132,129
140,0.467005076142132,0.4619289340101523,0.4619289340101523,33.99643133333357,32.021145,47.114764,0.9005524861878453,0.9285714285714286,0.898989898989899,92,91,91,0.6792452830188679,0.6886792452830188,0.7075471698113207,5.40539746031746,4.895509349206352,4.3156276046176,0.0,0.0,0.0,72,73,75,0.6903553299492385,0.649746192893401,0.6548223350253807,1.67215,1.688514,0.640238,0.30493273542600896,0.2336448598130841,0.0,136,128,129
141,0.4720812182741117,0.467005076142132,0.45685279187817257,33.06873400000006,35.757992666666674,49.071674,0.9371428571428572,0.9285714285714286,0.9144385026737968,93,92,90,0.6886792452830188,0.6886792452830188,0.7075471698113207,5.396640920634921,5.218933650793655,4.5960253636363575,0.0,0.0,0.0,73,73,75,0.6903553299492385,0.6345177664974619,0.6598984771573604,1.697157,1.735553,0.670437,0.2909090909090909,0.22857142857142856,0.0,136,125,130
142,0.47715736040609136,0.4720812182741117,0.4619289340101523,31.267961666667148,36.50632733333334,44.701895,0.9016393442622951,0.8900523560209425,0.900523560209424,94,93,91,0.6792452830188679,0.7075471698113207,0.6981132075471698,5.622781571428571,4.508356000000004,4.526278493506489,0.0,0.0,0.0,72,75,74,0.6903553299492385,0.6243654822335025,0.6751269035532995,1.707998,1.677361,0.639443,0.3169642857142857,0.23255813953488372,0.0,136,123,133
143,0.467005076142132,0.4720812182741117,0.4619289340101523,33.37721966666667,33.226552,45.173959,0.9273743016759777,0.9050279329608939,0.9157894736842105,92,93,91,0.6981132075471698,0.6981132075471698,0.6886792452830188,5.476225857142857,4.535891777777782,4.149007636363631,0.0,0.0,0.0,74,74,73,0.6700507614213198,0.6142131979695431,0.6751269035532995,1.744324,1.685096,0.681228,0.3257918552036199,0.22641509433962265,0.0,132,121,133
144,0.4720812182741117,0.47715736040609136,0.4517766497461929,33.080632666666666,34.209264,51.440862,0.9027027027027027,0.907608695652174,0.8958333333333334,93,94,89,0.7075471698113207,0.6886792452830188,0.6792452830188679,4.90577746031746,4.554408888888894,4.203320333333328,0.0,0.0,0.0,75,73,72,0.6598984771573604,0.6040609137055838,0.6903553299492385,1.685397,1.726937,0.635374,0.2981651376146789,0.2300469483568075,0.0,130,119,136
145,0.4720812182741117,0.467005076142132,0.4619289340101523,31.252200999999975,33.28585966666667,51.664117,0.9181286549707602,0.9378531073446328,0.921875,93,92,91,0.6981132075471698,0.6886792452830188,0.6981132075471698,5.165449,4.262313888888894,4.6001238888888825,0.0,0.0,0.0,74,73,74,0.6700507614213198,0.583756345177665,0.6802030456852792,1.803328,1.700752,0.641523,0.3153153153153153,0.23444976076555024,0.0,132,115,134
146,0.467005076142132,0.47715736040609136,0.4619289340101523,32.31119533333328,31.483220666666668,48.556179,0.9147727272727273,0.8770053475935828,0.9042553191489362,92,94,91,0.6981132075471698,0.6886792452830188,0.6792452830188679,5.202073142857142,4.420832111111116,4.181077888888883,0.0,0.0,0.0,74,73,72,0.6395939086294417,0.5888324873096447,0.6700507614213198,1.783068,1.6541,0.714388,0.29107981220657275,0.2169811320754717,0.0,126,116,132
147,0.4720812182741117,0.47715736040609136,0.4517766497461929,31.371657999999975,32.54177766666667,45.872714,0.9217877094972067,0.9186046511627907,0.893048128342246,93,94,89,0.7075471698113207,0.6415094339622641,0.660377358490566,4.688367682539682,4.869792428571433,3.9434658888888823,0.0,0.0,0.0,75,68,70,0.6345177664974619,0.583756345177665,0.6751269035532995,1.729283,1.630611,0.65784,0.314410480349345,0.21287128712871287,0.0,125,115,133
148,0.47715736040609136,0.4720812182741117,0.467005076142132,30.891120666666634,32.65166966666667,50.919211,0.9060773480662984,0.8852459016393442,0.907608695652174,94,93,92,0.6886792452830188,0.660377358490566,0.6698113207547169,4.687881571428571,4.126250222222226,3.6955905555555484,0.0,0.0,0.0,73,70,71,0.6142131979695431,0.5989847715736041,0.6598984771573604,1.672159,1.653158,0.672536,0.3317757009345794,0.22966507177033493,0.0,121,118,130
149,0.467005076142132,0.47715736040609136,0.467005076142132,33.75657966666664,36.43153566666666,52.993829,0.8944444444444445,0.9005524861878453,0.9277777777777778,92,94,92,0.6698113207547169,0.660377358490566,0.6415094339622641,4.822053317460317,4.486616000000004,4.313281050505044,0.0,0.0,0.0,71,70,68,0.6243654822335025,0.5736040609137056,0.6548223350253807,1.703887,1.698459,0.694611,0.2930232558139535,0.20388349514563106,0.0,123,113,129
150,0.4720812182741117,0.4619289340101523,0.4619289340101523,32.65726966666689,34.22486666666667,50.304563,0.9166666666666666,0.9195402298850575,0.9005524861878453,93,91,91,0.6886792452830188,0.6509433962264151,0.6320754716981132,5.002905571428571,4.483163428571433,4.658973539682532,0.0,0.0,0.0,73,69,67,0.5786802030456852,0.5736040609137056,0.6446700507614214,1.737711,1.684903,0.652038,0.3515981735159817,0.1708542713567839,0.0,114,113,127
151,0.47715736040609136,0.467005076142132,0.467005076142132,34.02310999999997,37.37646833333332,48.726808,0.8956043956043956,0.8926553672316384,0.9065934065934066,94,92,92,0.6792452830188679,0.6415094339622641,0.6415094339622641,4.615713031746033,4.267667904761908,4.33932872727272,0.0,0.0,0.0,72,68,68,0.5888324873096447,0.5888324873096447,0.649746192893401,1.650719,1.711013,0.66949,0.3108108108108108,0.17,0.0056179775280898875,116,116,128
152,0.4720812182741117,0.467005076142132,0.45685279187817257,33.03752899999997,35.457366666666665,42.851797,0.9470588235294117,0.8839779005524862,0.8911917098445595,93,92,90,0.6698113207547169,0.6509433962264151,0.660377358490566,5.22126711111111,4.948855111111116,4.32945572727272,0.0,0.0,0.0,71,69,70,0.5989847715736041,0.5989847715736041,0.649746192893401,1.605701,1.648474,0.681752,0.3318777292576419,0.15920398009950248,0.0,118,118,128
153,0.4720812182741117,0.47715736040609136,0.45685279187817257,31.78396933333265,31.570022,42.684241,0.9055555555555556,0.875,0.8947368421052632,93,94,90,0.660377358490566,0.6132075471698113,0.6226415094339622,5.438255539682539,4.399038460317464,4.40040285714285,0.0,0.0,0.0,70,65,66,0.6548223350253807,0.6345177664974619,0.6345177664974619,1.557331,1.629528,0.689595,0.2895927601809955,0.17733990147783252,0.0,129,125,125
154,0.4720812182741117,0.47715736040609136,0.4720812182741117,32.18944333333205,31.447853,40.345917,0.9152542372881356,0.9090909090909091,0.8877005347593583,93,94,93,0.6509433962264151,0.6509433962264151,0.6320754716981132,4.943583714285714,4.712513317460321,4.5509648744588675,0.0,0.0,0.0,69,69,67,0.649746192893401,0.6548223350253807,0.6345177664974619,1.579684,1.584628,0.723279,0.3406113537117904,0.18134715025906736,0.0,128,129,125
155,0.467005076142132,0.47715736040609136,0.467005076142132,32.92223666666598,33.62964466666667,49.029015,0.9027027027027027,0.9261363636363636,0.8967391304347826,92,94,92,0.6792452830188679,0.6320754716981132,0.6226415094339622,5.30862946031746,4.702859317460321,4.009279349206342,0.0,0.0,0.0,72,67,66,0.6294416243654822,0.6700507614213198,0.6446700507614214,1.616242,1.545169,0.727267,0.2938388625592417,0.1717171717171717,0.0,124,132,127
156,0.47715736040609136,0.4720812182741117,0.467005076142132,29.577983666665983,35.94237433333333,44.534802,0.8864864864864865,0.8729281767955801,0.9060773480662984,94,93,92,0.660377358490566,0.6415094339622641,0.6415094339622641,4.874490571428571,4.775613460317465,4.000578670995663,0.0,0.0,0.0,70,68,68,0.6091370558375635,0.6751269035532995,0.649746192893401,1.513999,1.649545,0.719746,0.29245283018867924,0.19801980198019803,0.0,120,133,128
157,0.47715736040609136,0.47715736040609136,0.4619289340101523,28.687398,36.73028133333333,45.16434,0.9349112426035503,0.9166666666666666,0.8956043956043956,94,94,91,0.6886792452830188,0.6509433962264151,0.6320754716981132,4.9472624285714275,4.4186205714285745,4.11258718759018,0.0,0.0,0.0,73,69,67,0.6345177664974619,0.6802030456852792,0.6548223350253807,1.462677,1.618006,0.735692,0.2706422018348624,0.17391304347826086,0.0,125,134,129
158,0.4720812182741117,0.47715736040609136,0.467005076142132,27.982337333333334,34.658649,41.570365,0.9298245614035088,0.884393063583815,0.9050279329608939,93,94,92,0.6886792452830188,0.6792452830188679,0.6415094339622641,5.092180714285715,5.351760317460321,4.632337428571421,0.0,0.0,0.0,73,72,68,0.6243654822335025,0.6751269035532995,0.649746192893401,1.436955,1.609525,0.665213,0.2626728110599078,0.18137254901960784,0.005714285714285714,123,133,128
159,0.4720812182741117,0.47715736040609136,0.467005076142132,30.86154,36.445534,42.04588,0.9147727272727273,0.9080459770114943,0.8994413407821229,93,94,92,0.6886792452830188,0.660377358490566,0.6320754716981132,5.169942793650794,4.591355888888893,4.425992414141407,0.0,0.0,0.0,73,70,67,0.6142131979695431,0.6649746192893401,0.6395939086294417,1.466226,1.632594,0.706985,0.2857142857142857,0.17857142857142858,0.0,121,131,126
160,0.47715736040609136,0.4720812182741117,0.4619289340101523,31.332587,37.38315833333333,49.715809,0.9467455621301775,0.9050279329608939,0.8953488372093024,94,93,91,0.6792452830188679,0.6415094339622641,0.6509433962264151,5.478746,4.206924111111116,3.8942651111111037,0.0,0.0,0.0,72,68,69,0.6345177664974619,0.6548223350253807,0.6345177664974619,1.418166,1.72422,0.763086,0.3317757009345794,0.15306122448979592,0.005780346820809248,125,129,125
161,0.4720812182741117,0.4720812182741117,0.4720812182741117,31.793730666667354,33.53677033333333,50.380903,0.9298245614035088,0.8797814207650273,0.8907103825136612,93,93,93,0.6792452830188679,0.6792452830188679,0.6509433962264151,5.337934714285715,4.812232904761909,4.254270046176038,0.0,0.0,0.0,72,72,69,0.649746192893401,0.6548223350253807,0.6243654822335025,1.412115,1.670885,0.751636,0.3269230769230769,0.15816326530612246,0.0,128,129,123
162,0.4720812182741117,0.47715736040609136,0.4619289340101523,30.86238000000069,32.76853,49.008787,0.9137931034482759,0.9152542372881356,0.9069767441860465,93,94,91,0.7075471698113207,0.6320754716981132,0.6509433962264151,5.623315428571429,4.895428888888894,4.351367428571421,0.0,0.0,0.0,75,67,69,0.6294416243654822,0.649746192893401,0.6294416243654822,1.479577,1.653182,0.725226,0.29797979797979796,0.14507772020725387,0.0,124,128,124
163,0.48223350253807107,0.49746192893401014,0.48223350253807107,29.325686666666698,32.25065933333334,44.666461,0.8947368421052632,0.898876404494382,0.8540540540540541,95,98,95,0.7264150943396226,0.6320754716981132,0.6509433962264151,5.420321682539683,4.8276454603174646,4.560756083694076,0.0,0.0,0.0,77,67,69,0.6598984771573604,0.6446700507614214,0.6446700507614214,1.52903,1.672339,0.712595,0.2904761904761905,0.13020833333333334,0.0,130,127,127
164,0.5025380710659898,0.5025380710659898,0.48223350253807107,30.986502000000005,34.96532833333334,52.035073,0.8971428571428571,0.9142857142857143,0.9010989010989011,99,99,95,0.7264150943396226,0.660377358490566,0.6415094339622641,5.225440571428571,4.246968888888894,4.263736460317452,0.0,0.0,0.0,77,70,68,0.6548223350253807,0.6598984771573604,0.6345177664974619,1.516502,1.670637,0.775897,0.3023255813953488,0.09644670050761421,0.0,129,130,125
165,0.5279187817258884,0.5279187817258884,0.5126903553299492,32.23433033333333,36.571696333333335,51.208745,0.9065934065934066,0.8421052631578947,0.8622448979591837,104,104,101,0.6981132075471698,0.6792452830188679,0.6792452830188679,5.730002714285715,4.303670111111115,3.9654535858585778,0.0,0.0,0.0,74,72,72,0.6598984771573604,0.6954314720812182,0.6649746192893401,1.554803,1.670628,0.786612,0.30288461538461536,0.11650485436893204,0.0,130,137,131
166,0.5228426395939086,0.5279187817258884,0.5177664974619289,36.59091366666667,40.34749399999999,46.442245,0.9421052631578948,0.9010416666666666,0.8970588235294118,103,104,102,0.7075471698113207,0.6509433962264151,0.6886792452830188,5.8884299206349215,4.551373888888894,4.310236919191911,0.0,0.0,0.0,75,69,73,0.6548223350253807,0.6954314720812182,0.6751269035532995,1.631656,1.652278,0.779787,0.2903225806451613,0.10144927536231885,0.030456852791878174,129,137,133
167,0.5228426395939086,0.5076142131979695,0.5177664974619289,36.448510333334504,39.51320666666666,49.930321,0.9191919191919192,0.9572192513368984,0.9,103,100,102,0.7264150943396226,0.6886792452830188,0.6886792452830188,5.368004793650793,4.230941682539687,3.9919382539682453,0.0,0.0,0.0,77,73,73,0.6852791878172588,0.6903553299492385,0.6852791878172588,1.675154,1.605715,0.802987,0.2590909090909091,0.11428571428571428,0.035175879396984924,135,136,135
168,0.5532994923857868,0.5482233502538071,0.5431472081218274,36.39714766666667,46.95889733333333,51.856536,0.895,0.8578199052132701,0.8743718592964824,109,108,107,0.7452830188679245,0.6981132075471698,0.7264150943396226,5.972033682539682,5.070594888888894,4.807275839826832,0.0,0.0,0.0,79,74,77,0.7157360406091371,0.7106598984771574,0.7258883248730964,1.653678,1.626619,0.802676,0.3103448275862069,0.1324200913242009,0.024875621890547265,141,140,143
169,0.5482233502538071,0.5482233502538071,0.5482233502538071,39.03523066666667,42.85185466666666,55.120388,0.8923076923076924,0.885,0.8974358974358975,108,108,108,0.7452830188679245,0.7264150943396226,0.7075471698113207,5.875257142857143,5.48737374603175,5.433899842712836,0.0,0.0,0.0,79,77,75,0.700507614213198,0.7106598984771574,0.7360406091370558,1.650218,1.605239,0.789665,0.2672413793103448,0.13636363636363635,0.019704433497536946,138,140,145
170,0.5482233502538071,0.5380710659898477,0.5228426395939086,39.901841,25.624574,57.343015,0.9354838709677419,0.8960396039603961,0.9037433155080213,108,106,103,0.7452830188679245,0.7358490566037735,0.7169811320754716,5.473516571428571,4.919851571428577,4.267216969696961,0.0,0.0,0.0,79,78,76,0.6548223350253807,0.7360406091370558,0.7563451776649747,1.621524,1.657551,0.819742,0.24537037037037038,0.1111111111111111,0.019704433497536946,129,145,149
171,0.5532994923857868,0.5380710659898477,0.49746192893401014,38.534404,26.429574,49.48105,0.9095744680851063,0.9732620320855615,0.9502762430939227,109,106,98,0.7358490566037735,0.7075471698113207,0.7264150943396226,6.108398142857143,4.958127428571434,4.897035617604609,0.0,0.0,0.0,78,75,77,0.6649746192893401,0.7208121827411168,0.7563451776649747,1.60367,1.697648,0.791601,0.25213675213675213,0.11574074074074074,0.024875621890547265,131,142,149
172,0.5482233502538071,0.5380710659898477,0.48223350253807107,37.098926333332166,27.588033,51.65233,0.9206349206349206,0.967741935483871,0.9137931034482759,108,106,95,0.7547169811320755,0.6886792452830188,0.7169811320754716,5.672319920634922,4.9116172539682585,5.031586001442993,0.0,0.0,0.0,80,73,76,0.6598984771573604,0.7309644670050761,0.766497461928934,1.690364,1.655372,0.824611,0.22666666666666666,0.13004484304932734,0.035,130,144,151
173,0.5482233502538071,0.5380710659898477,0.47715736040609136,36.512534,26.963285,50.295362,0.8947368421052632,0.9732620320855615,0.9142857142857143,108,106,94,0.7452830188679245,0.7075471698113207,0.7452830188679245,6.269191571428571,4.9429472222222275,5.562573919191911,0.0,0.0,0.0,79,75,79,0.6649746192893401,0.7258883248730964,0.7817258883248731,1.711766,1.677314,0.810034,0.2324561403508772,0.13761467889908258,0.02,131,143,154
174,0.5482233502538071,0.5380710659898477,0.47715736040609136,37.27914866666667,25.85823,52.045362,0.90625,0.988950276243094,0.9341317365269461,108,106,94,0.7641509433962265,0.7264150943396226,0.7735849056603774,5.951380920634921,5.526225666666671,5.291916111111103,0.0,0.0,0.0,81,77,82,0.6598984771573604,0.7208121827411168,0.7766497461928934,1.718643,1.693726,0.817119,0.24152542372881355,0.16228070175438597,0.01015228426395939,130,142,153
175,0.5431472081218274,0.5380710659898477,0.4720812182741117,39.025381,28.055677,51.605047,0.9052631578947369,0.9562841530054644,0.9685534591194969,107,106,93,0.7641509433962265,0.7547169811320755,0.7641509433962265,5.734542476190477,5.026868000000006,5.3652492222222135,0.0,0.0,0.0,81,80,81,0.6700507614213198,0.7157360406091371,0.7614213197969543,1.771781,1.711939,0.759291,0.24686192468619247,0.16299559471365638,0.01015228426395939,132,141,150
176,0.5532994923857868,0.5380710659898477,0.47715736040609136,39.82089866666667,28.553065,50.447894,0.9120879120879121,1.0,0.967948717948718,109,106,94,0.7830188679245284,0.7452830188679245,0.7452830188679245,5.897741428571428,5.232678888888894,5.2159889999999915,0.0,0.0,0.0,83,79,79,0.6802030456852792,0.7157360406091371,0.751269035532995,1.71641,1.650454,0.782194,0.23529411764705882,0.13716814159292035,0.01015228426395939,134,141,148
177,0.5431472081218274,0.5380710659898477,0.47715736040609136,39.61705366666667,26.478521,51.470534,0.9214659685863874,0.9723756906077348,0.9620253164556962,107,106,94,0.7358490566037735,0.7452830188679245,0.7075471698113207,5.902341031746032,5.129447682539687,5.617780474747466,0.0,0.0,0.0,78,79,75,0.6852791878172588,0.7055837563451777,0.7411167512690355,1.698655,1.61773,0.794588,0.24796747967479674,0.13392857142857142,0.01015228426395939,135,139,146
178,0.5532994923857868,0.5380710659898477,0.4720812182741117,41.551768666666675,26.383213,50.740449,0.8652849740932642,0.9833333333333333,0.8959537572254336,109,106,93,0.7264150943396226,0.7169811320754716,0.7452830188679245,5.58831111111111,5.207305222222228,5.451422999999991,0.0,0.0,0.0,77,76,79,0.7157360406091371,0.7055837563451777,0.7411167512690355,1.714659,1.691462,0.776122,0.23043478260869565,0.11711711711711711,0.015151515151515152,141,139,146
