Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
36,0.40625,0.4166666666666667,0.40625,28.379988,24.326479,29.681004,0.9252336448598131,0.9074074074074074,0.9154228855721394,78,80,78,0.7047619047619048,0.6666666666666666,0.638095238095238,3.22169453968254,2.991308000000001,3.516274,0.0,0.010752688172043012,0.0,74,70,67,0.541871921182266,0.6009852216748769,0.5960591133004927,1.047364,0.861612,1.043976,0.22439024390243903,0.19718309859154928,0.18627450980392157,110,122,121
37,0.4010416666666667,0.4166666666666667,0.4114583333333333,23.708052,21.553030333333332,34.120266,0.9392523364485982,0.9146919431279621,0.9408866995073891,77,80,79,0.6761904761904762,0.6857142857142857,0.6190476190476191,3.185190111111112,2.905827000000001,2.830159,0.010869565217391304,0.0,0.0,71,72,65,0.5566502463054187,0.5960591133004927,0.6206896551724138,1.029073,0.957121,1.003897,0.20098039215686275,0.17560975609756097,0.195,113,121,126
38,0.40625,0.4114583333333333,0.4114583333333333,21.270386,20.692003,34.64374,0.9162790697674419,0.9134615384615384,0.9257425742574258,78,79,79,0.6761904761904762,0.6761904761904762,0.6190476190476191,3.151651539682541,2.3331961428571435,3.044036,0.010638297872340425,0.01098901098901099,0.010638297872340425,71,71,65,0.5714285714285714,0.5911330049261084,0.6206896551724138,1.05818,0.88208,1.060403,0.16831683168316833,0.17703349282296652,0.17894736842105263,116,120,126
39,0.40625,0.4114583333333333,0.4114583333333333,20.3951,21.050055,27.445469,0.9386792452830188,0.9146919431279621,0.9,78,79,79,0.7428571428571429,0.6952380952380952,0.6190476190476191,3.37311923809524,3.0701114285714297,2.994794,0.0,0.0,0.0,78,73,65,0.5911330049261084,0.5812807881773399,0.6206896551724138,1.071543,0.884547,1.177471,0.18867924528301888,0.18009478672985782,0.17525773195876287,120,118,126
40,0.3958333333333333,0.4166666666666667,0.4166666666666667,23.081796,22.174704,26.370685,0.9386792452830188,0.9326923076923077,0.949238578680203,76,80,80,0.6952380952380952,0.7047619047619048,0.6285714285714286,2.997260222222224,2.827933111111112,3.367448,0.03296703296703297,0.0,0.010416666666666666,73,74,66,0.6009852216748769,0.6059113300492611,0.6059113300492611,1.089881,0.831558,1.047009,0.19230769230769232,0.1330049261083744,0.16666666666666666,122,123,123
41,0.3958333333333333,0.4114583333333333,0.4166666666666667,21.139354,24.201769,29.931726,0.908675799086758,0.9371980676328503,0.9282051282051282,76,79,80,0.6571428571428571,0.6952380952380952,0.6285714285714286,3.225745111111113,3.1989976825396838,3.59109,0.010869565217391304,0.0,0.010309278350515464,69,73,66,0.6206896551724138,0.625615763546798,0.5911330049261084,1.20629,0.794079,0.965372,0.215311004784689,0.1477832512315271,0.14814814814814814,126,127,120
42,0.4010416666666667,0.40625,0.4010416666666667,25.913217333333332,25.054204,32.153154,0.927536231884058,0.910377358490566,0.9441624365482234,77,78,77,0.6857142857142857,0.7333333333333333,0.6285714285714286,3.4270885396825417,3.3524448888888903,3.565442,0.0,0.010101010101010102,0.010416666666666666,72,77,66,0.6108374384236454,0.6354679802955665,0.6108374384236454,1.260357,0.813149,0.887726,0.19117647058823528,0.1625615763546798,0.12698412698412698,124,129,124
43,0.4010416666666667,0.4114583333333333,0.4166666666666667,24.766279,23.935993,32.552341,0.9326923076923077,0.8863636363636364,0.9082125603864735,77,79,80,0.6857142857142857,0.6761904761904762,0.6095238095238096,3.7945704285714306,3.5382560000000014,3.356848,0.010752688172043012,0.0,0.010638297872340425,72,71,64,0.5960591133004927,0.6403940886699507,0.6009852216748769,1.2256,0.827006,0.970728,0.18048780487804877,0.16990291262135923,0.16042780748663102,121,130,122
44,0.4010416666666667,0.4166666666666667,0.4166666666666667,23.347132,24.345307,32.050129,0.9154929577464789,0.9368932038834952,0.926829268292683,77,80,80,0.6571428571428571,0.6666666666666666,0.6285714285714286,3.5383245555555574,3.2508506031746043,3.488122,0.0,0.0,0.010309278350515464,69,70,66,0.6009852216748769,0.6354679802955665,0.6009852216748769,1.298972,0.827234,0.990183,0.19617224880382775,0.1485148514851485,0.12777777777777777,122,129,122
45,0.40625,0.4166666666666667,0.4114583333333333,24.395081,23.44456,35.856195,0.9380952380952381,0.8990384615384616,0.915,78,80,79,0.6666666666666666,0.6666666666666666,0.6190476190476191,3.0932248888888907,3.5378901111111123,3.39698,0.010638297872340425,0.010526315789473684,0.010416666666666666,70,70,65,0.6157635467980296,0.6403940886699507,0.6108374384236454,1.339632,0.774555,1.058137,0.19704433497536947,0.16666666666666666,0.11666666666666667,125,130,124
