Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
20,0.7627118644067796,0.788135593220339,0.7542372881355932,24.659297074620735,25.226181694187694,34.87165811570357,0.5434782608695652,0.4375,0.6486486486486487,90,93,89,0.711864406779661,0.711864406779661,0.7457627118644068,2.0335439999999996,1.7973468381430506,4.617872594398631,0.0,0.0,0.0,42,42,44,0.6178861788617886,0.6585365853658537,0.6910569105691057,0.411753,0.476914,0.974174,0.0,0.0,0.024793388429752067,76,81,85
21,0.7627118644067796,0.7966101694915254,0.788135593220339,24.637465592472253,26.86278822231439,35.84220190237672,0.5106382978723404,0.6111111111111112,0.6486486486486487,90,94,93,0.6949152542372882,0.7457627118644068,0.711864406779661,1.7906369999999998,2.1495058381430505,5.034685141374452,0.0,0.0,0.0,41,44,42,0.6016260162601627,0.6666666666666666,0.6910569105691057,0.44112,0.519218,1.008511,0.0,0.0,0.00847457627118644,74,82,85
22,0.7627118644067796,0.788135593220339,0.788135593220339,24.66213869369364,25.420406657731633,31.86385588285063,0.5652173913043478,0.6,0.6511627906976745,90,93,93,0.6949152542372882,0.7457627118644068,0.6949152542372882,1.5759149999999997,2.461680075135307,5.470903609588577,0.0,0.0,0.0,41,44,41,0.5934959349593496,0.6747967479674797,0.6991869918699187,0.430891,0.534888,1.005185,0.0,0.0,0.008403361344537815,73,83,86
23,0.7627118644067796,0.788135593220339,0.8050847457627118,25.114444900273217,24.343559354505658,31.729272928753346,0.5869565217391305,0.5333333333333333,0.5945945945945946,90,93,95,0.6949152542372882,0.7288135593220338,0.711864406779661,2.114303,2.307851,5.467061062612755,0.0,0.0,0.0,41,43,42,0.5853658536585366,0.6747967479674797,0.6991869918699187,0.456974,0.469761,1.158046,0.0,0.0,0.01680672268907563,72,83,86
24,0.7796610169491526,0.8050847457627118,0.788135593220339,25.68983853863431,27.27657563107514,33.844486473689734,0.6486486486486487,0.5675675675675675,0.6410256410256411,92,95,93,0.6949152542372882,0.711864406779661,0.7457627118644068,1.8087599999999997,2.392848,5.76194601423095,0.0,0.0,0.0,41,42,44,0.5772357723577236,0.6747967479674797,0.7235772357723578,0.410568,0.479401,1.186433,0.0,0.0,0.008264462809917356,71,83,89
25,0.7542372881355932,0.7627118644067796,0.7966101694915254,25.728252451573276,29.234427161422964,32.961510831899936,0.5111111111111111,0.5555555555555556,0.5833333333333334,89,90,94,0.6949152542372882,0.6949152542372882,0.7627118644067796,1.7443859999999998,2.4034368381430506,5.318726110994563,0.0,0.0,0.0,41,41,45,0.5934959349593496,0.6910569105691057,0.7235772357723578,0.421813,0.461741,1.177239,0.008264462809917356,0.008333333333333333,0.008333333333333333,73,85,89
26,0.7796610169491526,0.788135593220339,0.8050847457627118,26.11600042491677,29.008714916008046,33.50544151807958,0.5319148936170213,0.5208333333333334,0.5666666666666667,92,93,95,0.6949152542372882,0.6949152542372882,0.7457627118644068,1.7069949999999998,2.2650218381430505,5.664472703540219,0.0,0.0,0.0,41,41,44,0.6097560975609756,0.7073170731707317,0.7317073170731707,0.430236,0.447315,1.131858,0.0,0.008333333333333333,0.016129032258064516,75,87,90
27,0.7627118644067796,0.7796610169491526,0.7711864406779662,25.403611958530895,27.146092903716095,36.95220288200122,0.5641025641025641,0.6,0.5555555555555556,90,92,91,0.6949152542372882,0.6610169491525424,0.7457627118644068,1.6463509999999997,2.3927001618569492,5.568684609588576,0.0,0.0,0.0,41,39,44,0.6097560975609756,0.7073170731707317,0.7235772357723578,0.443619,0.46338,1.191134,0.0,0.0,0.008403361344537815,75,87,89
28,0.7627118644067796,0.7966101694915254,0.7796610169491526,24.710557505797443,25.840662563015243,37.12690099265945,0.5227272727272727,0.5777777777777777,0.5384615384615384,90,94,92,0.6949152542372882,0.6610169491525424,0.7288135593220338,1.7091109999999998,2.463716,5.752432609588577,0.0,0.0,0.0,41,39,43,0.6097560975609756,0.7154471544715447,0.7235772357723578,0.440864,0.385554,1.164549,0.00847457627118644,0.0,0.0,75,88,89
29,0.7711864406779662,0.7796610169491526,0.788135593220339,24.616720706362,25.249222432047166,34.904113343011346,0.5714285714285714,0.6,0.4634146341463415,91,92,93,0.6949152542372882,0.6610169491525424,0.7627118644067796,1.8399529999999997,2.147529,5.8121226095885765,0.0,0.0,0.0,41,39,45,0.6178861788617886,0.7073170731707317,0.7235772357723578,0.449508,0.440618,1.201068,0.0,0.0,0.0,76,87,89
