Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
165,0.9152542372881356,0.7457627118644068,0.8813559322033898,34.73899666666674,26.57782533333341,59.28030266666667,0.17647058823529413,0.7818181818181819,0.6451612903225806,108,88,104,0.7457627118644068,0.6949152542372882,0.864406779661017,2.285949,2.35678,16.37573057142857,0.0,0.0,0.0,44,41,51,0.7154471544715447,0.6910569105691057,0.8455284552845529,0.52373,0.452478,3.459011,0.00847457627118644,0.0,0.023809523809523808,88,85,104
166,0.9322033898305084,0.7796610169491526,0.8898305084745762,38.6577883333334,30.14155400000007,61.68098366666667,0.21428571428571427,0.6060606060606061,0.9166666666666666,110,92,105,0.6949152542372882,0.6949152542372882,0.8983050847457628,2.304618,3.015294,16.44051957142857,0.0,0.0,0.0,41,41,53,0.7235772357723578,0.7073170731707317,0.8455284552845529,0.543212,0.418675,3.491786,0.0,0.0,0.022727272727272728,89,87,104
167,0.8898305084745762,0.8050847457627118,0.8898305084745762,39.32842266666673,29.20847000000007,61.89520300000001,0.21739130434782608,0.6779661016949152,0.88,105,95,105,0.711864406779661,0.6949152542372882,0.8983050847457628,2.340944,2.628362,16.415810682539682,0.0,0.0,0.0,42,41,53,0.7073170731707317,0.7154471544715447,0.8455284552845529,0.524336,0.45897,3.522426,0.0,0.0,0.023809523809523808,87,88,104
168,0.9322033898305084,0.7627118644067796,0.9067796610169492,36.48316600000007,34.55899133333341,63.13914066666667,0.19444444444444445,0.6349206349206349,0.7666666666666667,110,90,107,0.7288135593220338,0.711864406779661,0.8983050847457628,2.4484425714285716,2.715758,15.95950057142857,0.0,0.0,0.0,43,42,53,0.7235772357723578,0.7317073170731707,0.8699186991869918,0.529139,0.461187,3.518358,0.0,0.0,0.023809523809523808,89,90,107
169,0.940677966101695,0.7966101694915254,0.8983050847457628,39.44637733333341,31.30366733333341,63.55309633333334,0.2727272727272727,0.5942028985507246,0.7333333333333333,111,94,106,0.711864406779661,0.7288135593220338,0.8813559322033898,2.389884,2.54019,16.067505571428573,0.0,0.0,0.0,42,43,52,0.7398373983739838,0.7235772357723578,0.8861788617886179,0.554611,0.488178,3.511224,0.0,0.0,0.025,91,89,109
170,0.9322033898305084,0.8135593220338984,0.9067796610169492,39.887528666666746,34.95817400000008,62.796969333333344,0.18181818181818182,0.6415094339622641,0.7777777777777778,110,96,107,0.711864406779661,0.711864406779661,0.9322033898305084,2.150081,2.9588935714285713,16.78851657142857,0.0,0.0,0.0,42,42,55,0.7317073170731707,0.6991869918699187,0.9024390243902439,0.518094,0.447762,3.524848,0.0,0.0,0.024390243902439025,90,86,111
171,0.940677966101695,0.788135593220339,0.8983050847457628,38.84448466666674,33.42116233333341,62.78733266666667,0.06451612903225806,0.5932203389830508,0.875,111,93,106,0.7288135593220338,0.6949152542372882,0.9152542372881356,2.133469,2.609435,16.69798157142857,0.0,0.0,0.0,43,41,54,0.7317073170731707,0.6910569105691057,0.8943089430894309,0.539132,0.474868,3.596734,0.0,0.0,0.025,90,85,110
172,0.9322033898305084,0.788135593220339,0.8898305084745762,42.29440566666674,34.334437666666744,63.33470400000001,0.1111111111111111,0.6545454545454545,0.7857142857142857,110,93,105,0.7288135593220338,0.6949152542372882,0.8983050847457628,2.105751,2.310545,16.54142357142857,0.0,0.0,0.0,43,41,53,0.7317073170731707,0.6991869918699187,0.9105691056910569,0.515597,0.446251,3.588311,0.0,0.0,0.025,90,86,112
173,0.9322033898305084,0.8220338983050848,0.8813559322033898,40.06176700000007,33.185911333333415,63.69395600000001,0.06451612903225806,0.5909090909090909,0.6666666666666666,110,97,104,0.7288135593220338,0.711864406779661,0.9152542372881356,2.643616,2.775695428571429,16.764689571428573,0.0,0.0,0.0,43,42,54,0.7235772357723578,0.7073170731707317,0.9105691056910569,0.513861,0.476554,3.610835,0.0,0.0,0.024390243902439025,89,87,112
174,0.9661016949152542,0.8220338983050848,0.8983050847457628,38.92869566666674,31.745119000000077,62.38417200000001,0.08,0.625,0.7407407407407407,114,97,106,0.711864406779661,0.7288135593220338,0.9152542372881356,2.30909,2.280317,16.48943757142857,0.0,0.0,0.0,42,43,54,0.7235772357723578,0.7073170731707317,0.9186991869918699,0.55496,0.470377,3.609426,0.0,0.0,0.023809523809523808,89,87,113
